Actual,Image,Count,Mean,Max,Std
Benign,/content/SplitBloodSmearSamples/train/Benign/Sap_013 (15).jpg,10,0.39408547,0.48781478,0.06962001
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_010.jpg,10,0.3225196,0.49412698,0.08978857
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_072 (3).jpg,12,0.3427185,0.57252455,0.08418349
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_109 (3).jpg,20,0.33536533,0.54984313,0.07989196
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_006 (2).jpg,8,0.28207606,0.392111,0.057651218
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_027.jpg,4,0.2512608,0.26768303,0.013651893
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_034 (3).jpg,18,0.3242153,0.46971148,0.062172197
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_132.jpg,21,0.28688696,0.43963757,0.05683246
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_123.jpg,14,0.2770489,0.65333605,0.10635002
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_001 (2).jpg,13,0.33350012,0.57063264,0.11226566
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_069 (3).jpg,10,0.33869332,0.5097047,0.08377932
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_009.jpg,5,0.34416646,0.5173197,0.10537593
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_096 (2).jpg,9,0.26184484,0.30969387,0.02721696
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_087 (3).jpg,13,0.32412127,0.4807127,0.08083353
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_159.jpg,5,0.24354616,0.25140938,0.005731902
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_166.jpg,2,0.34140378,0.42431587,0.0829121
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_038 (3).jpg,20,0.36334124,0.52074426,0.080071926
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_002.jpg,20,0.30441064,0.4933235,0.06667722
Benign,/content/SplitBloodSmearSamples/train/Benign/Sap_013 (34).jpg,4,0.27535397,0.29092136,0.014989852
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_140.jpg,3,0.32463703,0.40540105,0.06292354
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_045 (3).jpg,16,0.3501613,0.49186033,0.06486964
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_107.jpg,17,0.37323597,0.60730577,0.113555335
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_100 (2).jpg,6,0.28938916,0.35582542,0.034851737
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_069.jpg,5,0.39825407,0.6147398,0.14508627
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_080 (3).jpg,15,0.35212615,0.52659684,0.081112355
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_108 (3).jpg,25,0.32415494,0.55585164,0.08843555
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_064 (3).jpg,8,0.24885288,0.2733939,0.012862339
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_048 (2).jpg,4,0.3605967,0.4534015,0.083799124
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_028 (2).jpg,6,0.2991083,0.43902922,0.06288497
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_053.jpg,13,0.27784488,0.4423669,0.056495145
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_117 (3).jpg,18,0.29052442,0.4208194,0.047765054
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_100.jpg,10,0.31574708,0.40124673,0.05588644
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_137 (2).jpg,4,0.3425909,0.6204322,0.16097648
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_119 (2).jpg,8,0.27547643,0.3230914,0.024279585
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_085 (3).jpg,16,0.36310744,0.5585661,0.085476264
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_129 (2).jpg,8,0.27668747,0.36994743,0.04885518
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_013 (2).jpg,13,0.30465823,0.6297177,0.10400148
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_139 (2).jpg,4,0.28505194,0.325826,0.024877554
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_028.jpg,8,0.2605158,0.3591994,0.03935686
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_020 (4).jpg,27,0.32004339,0.4718604,0.070706025
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_055 (3).jpg,17,0.31909725,0.41890913,0.059119377
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_011 (3).jpg,10,0.24228175,0.30332845,0.022000916
Benign,/content/SplitBloodSmearSamples/train/Benign/Sap_013 (30).jpg,9,0.32968456,0.5102568,0.07936874
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_037 (2).jpg,7,0.280974,0.32909724,0.030772697
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_027 (3).jpg,12,0.28262475,0.3968271,0.050813954
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_093 (2).jpg,9,0.27016938,0.31098145,0.022458138
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_026 (4).jpg,16,0.33159667,0.49406767,0.0731155
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_049 (3).jpg,10,0.2767263,0.39663422,0.04861486
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_014 (2).jpg,10,0.34015518,0.57314605,0.094482966
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_132 (2).jpg,3,0.2654403,0.2997666,0.027966538
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_005 (3).jpg,21,0.28828713,0.43248397,0.05626625
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_090.jpg,12,0.29636055,0.5167479,0.070773594
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_111 (2).jpg,1,0.26045278,0.26045278,0.0
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_127 (2).jpg,1,0.31416517,0.31416517,0.0
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_076.jpg,8,0.30176914,0.44971392,0.07857322
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_102.jpg,12,0.28063184,0.40572405,0.04578123
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_179.jpg,7,0.28990808,0.47448498,0.07883767
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_033.jpg,12,0.27114573,0.4016626,0.047737308
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_036 (2).jpg,4,0.29231793,0.322612,0.03397165
Benign,/content/SplitBloodSmearSamples/train/Benign/Sap_013 (12).jpg,12,0.29688576,0.5305771,0.08037552
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_133 (2).jpg,5,0.26338682,0.3224829,0.03292672
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_169.jpg,12,0.27358523,0.37678325,0.041664373
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_014 (4).jpg,9,0.3344528,0.4504281,0.04841966
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_070 (2).jpg,4,0.2932691,0.36065447,0.042620365
Benign,/content/SplitBloodSmearSamples/train/Benign/Sap_013 (7).jpg,7,0.29801926,0.3980079,0.048680093
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_061 (3).jpg,3,0.270805,0.29297778,0.01632698
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_012 (4).jpg,17,0.34301266,0.62015915,0.0965814
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_108 (2).jpg,6,0.30656418,0.41164416,0.051538527
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_160.jpg,9,0.28760856,0.42873242,0.057666574
Benign,/content/SplitBloodSmearSamples/train/Benign/Sap_013 (38).jpg,12,0.36280262,0.5418043,0.10705539
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_080 (2).jpg,2,0.27201903,0.29369432,0.021675289
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_112.jpg,10,0.26237574,0.32054,0.029724574
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_060 (2).jpg,7,0.30845132,0.36372364,0.049623646
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_040 (2).jpg,7,0.259549,0.3177239,0.026905367
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_028 (4).jpg,19,0.33380017,0.52499175,0.08609761
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_029 (3).jpg,8,0.30517232,0.50525284,0.10614992
Benign,/content/SplitBloodSmearSamples/train/Benign/Sap_013 (19).jpg,14,0.32549563,0.48610428,0.069543
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_059.jpg,10,0.27600536,0.40955538,0.051905192
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_152.jpg,10,0.28360358,0.4941836,0.07843833
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_094 (2).jpg,2,0.31495792,0.38621578,0.07125785
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_072 (2).jpg,6,0.32873973,0.642623,0.14133464
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_123 (3).jpg,19,0.30706987,0.43923372,0.05876201
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_004.jpg,9,0.2759272,0.30706996,0.021852639
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_077 (2).jpg,7,0.28247723,0.37647295,0.041607298
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_042.jpg,8,0.2603557,0.33319968,0.03382036
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_067 (2).jpg,5,0.30750588,0.5631481,0.1281484
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_001 (4).jpg,11,0.3655878,0.4913035,0.077507414
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_104 (3).jpg,14,0.25566694,0.3073365,0.022787442
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_115.jpg,18,0.28671387,0.5073668,0.07601309
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_118 (2).jpg,4,0.25576738,0.2700386,0.017458586
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_013 (3).jpg,15,0.2701195,0.40045246,0.043104496
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_031 (4).jpg,23,0.32435894,0.5084276,0.080855824
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_105 (3).jpg,15,0.3440834,0.5258517,0.097330034
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_075.jpg,6,0.36161408,0.50518465,0.07368676
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_183.jpg,2,0.32052982,0.3831662,0.062636375
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_047.jpg,6,0.2633184,0.3059007,0.02064548
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_059 (2).jpg,5,0.28455788,0.32996985,0.032676797
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_135 (2).jpg,5,0.26869828,0.32402202,0.033435978
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_100 (3).jpg,15,0.30175358,0.39983016,0.047392376
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_119 (3).jpg,21,0.31912085,0.49274462,0.07886943
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_120.jpg,19,0.27117395,0.4241012,0.0466112
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_003 (4).jpg,21,0.29672682,0.38161415,0.03756794
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_091.jpg,9,0.3310513,0.6891748,0.1436023
Benign,/content/SplitBloodSmearSamples/train/Benign/Sap_013 (32).jpg,8,0.30638605,0.40814793,0.04964744
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_102 (3).jpg,13,0.29855746,0.40692812,0.058350913
Benign,/content/SplitBloodSmearSamples/train/Benign/Sap_013 (41).jpg,8,0.26976722,0.32613388,0.029925277
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_056.jpg,9,0.26326331,0.3258168,0.031845085
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_056 (2).jpg,10,0.3050673,0.51670253,0.076360084
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_075 (3).jpg,23,0.32008952,0.53800726,0.08094878
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_072.jpg,9,0.27728364,0.4158032,0.053826783
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_125.jpg,18,0.33000413,0.5459726,0.094286315
Benign,/content/SplitBloodSmearSamples/train/Benign/Sap_013 (3).jpg,12,0.3165832,0.5235574,0.09039575
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_181.jpg,10,0.2688828,0.28798798,0.012580402
Benign,/content/SplitBloodSmearSamples/train/Benign/Sap_013 (14).jpg,13,0.3485996,0.5175475,0.09862775
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_062 (2).jpg,11,0.2703983,0.37743816,0.04028687
Benign,/content/SplitBloodSmearSamples/train/Benign/Snap_079 (2).jpg,6,0.36203226,0.46519727,0.085405275
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_415.jpg,15,0.28592098,0.3824029,0.03927593
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_674.jpg,22,0.29255617,0.49690664,0.05799285
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_309.jpg,22,0.29189357,0.41398436,0.043915786
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_615.jpg,20,0.29400912,0.4322643,0.050074488
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_484.jpg,14,0.28147164,0.3535335,0.034467906
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_053 - Copy.jpg,11,0.25932884,0.31897402,0.024317045
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_092.jpg,5,0.31899065,0.37265342,0.027921347
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_079.jpg,3,0.338191,0.3553177,0.022694051
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_047 - Copy.jpg,15,0.26953182,0.31892267,0.026915425
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_202.jpg,25,0.2961072,0.4688184,0.052666616
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_178.jpg,18,0.26489723,0.31586143,0.019488601
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_363.jpg,23,0.28313652,0.4049631,0.04188749
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_064.jpg,2,0.26457417,0.2727574,0.008183226
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_038 - Copy.jpg,11,0.29823452,0.6074099,0.10062159
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_067.jpg,2,0.27421787,0.29377723,0.019559354
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_637.jpg,22,0.2823297,0.44833735,0.046673145
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_581.jpg,17,0.27808014,0.40432453,0.04588971
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_537.jpg,20,0.27787727,0.37263924,0.033793725
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_332.jpg,28,0.31613153,0.45991933,0.05253551
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_005.jpg,5,0.41054544,0.56309736,0.10115039
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_815.jpg,16,0.27402273,0.4091993,0.04561783
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_062.jpg,3,0.28199813,0.32774505,0.03864003
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_371.jpg,22,0.27862412,0.3736454,0.03238347
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_651.jpg,23,0.2849373,0.41292167,0.043394778
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_094 - Copy.jpg,9,0.30283225,0.3712685,0.03364786
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_341.jpg,21,0.27148995,0.31561184,0.026765961
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_049.jpg,4,0.31344923,0.38336197,0.041028038
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_308.jpg,25,0.3025134,0.551407,0.06793138
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_673.jpg,23,0.28179845,0.3578022,0.038854036
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_250.jpg,21,0.27245882,0.32491243,0.028202884
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_180.jpg,23,0.27003977,0.3156718,0.021403473
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_041.jpg,2,0.25532708,0.2585123,0.0031852126
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_010 - Copy.jpg,5,0.25783297,0.2858234,0.017502423
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_803.jpg,10,0.27242705,0.3227288,0.031461313
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_738.jpg,14,0.27311757,0.42382056,0.045089908
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_201.jpg,20,0.27973387,0.3384725,0.03263839
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_511.jpg,14,0.27880052,0.37649903,0.04048006
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_129.jpg,1,0.25340554,0.25340554,0.0
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_662.jpg,18,0.28059366,0.33360443,0.033166718
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_182.jpg,23,0.28367978,0.39345145,0.0394205
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_789.jpg,17,0.27942243,0.3698578,0.03991501
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_030.jpg,2,0.2690043,0.27213097,0.003126666
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_297.jpg,24,0.31017947,0.5610023,0.07990439
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_100.jpg,3,0.27899522,0.3237669,0.035160888
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_569.jpg,24,0.2774262,0.39180952,0.040787026
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_226.jpg,27,0.28629985,0.40912563,0.050763756
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_189.jpg,20,0.2907811,0.4005625,0.039231144
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_517.jpg,21,0.30270496,0.57195604,0.076683424
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_036.jpg,2,0.2810282,0.31810683,0.037078634
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_200.jpg,23,0.3126862,0.46840316,0.062181596
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_163.jpg,16,0.28232807,0.47036904,0.051693443
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_613.jpg,20,0.29442486,0.40864676,0.044303603
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_010.jpg,23,0.36548665,0.53712106,0.087673135
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_312.jpg,16,0.28916693,0.42879367,0.04652856
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_019 - Copy.jpg,12,0.27592885,0.32636085,0.026865048
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_170.jpg,21,0.27524105,0.32985783,0.027003495
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_074 - Copy.jpg,11,0.28335792,0.3722812,0.04449402
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_432.jpg,20,0.2911443,0.42744157,0.05065571
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_417.jpg,16,0.28165263,0.38025123,0.04359483
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_619.jpg,15,0.26727283,0.3471432,0.02698344
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_053.jpg,4,0.31748277,0.3896674,0.046245683
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_114 - Copy.jpg,19,0.29748034,0.37430197,0.041405357
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_113.jpg,2,0.33270133,0.33742014,0.0047187954
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_091.jpg,3,0.2891712,0.3246866,0.025578411
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_817.jpg,16,0.2905435,0.525837,0.071838304
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_003.jpg,21,0.41334566,0.5923382,0.09651366
[Malignant] Pre-B,/content/SplitBloodSmearSamples/train/[Malignant] Pre-B/Snap_591.jpg,19,0.28801307,0.37755573,0.030453006
